brand,name,year,mileage,transmission,fuel,price,description,date
hyundai,Hyundai Tucson GDI 2016,2016,"70,000 KM",Automatic,Gas,"1,250,000","توسان ٢٠١٦
كامله أعلى فئة تربو
فرش بيج
٦٥ الف عداد",2026-04-27
hyundai,Hyundai Elantra 2021,2021,116 KM,Automatic,Gas,"690,000",السياره فابريكة بالكامل أول فئة اوتوماتيك,2026-04-27
hyundai,Hyundai Tucson GDI 2022,2022,"76,000 KM",Automatic,Gas,"1,620,000","Hyundai Tucson NX4 2022 — TURBO MODERN PANORAMA

نسخة مميزة جدًا بالشكل الجديد NX4 تربو بمواصفات قوية جدًا
موديل مطلوب جدًا في السوق بتصميم عصري مختلف كليًا

فئة Modern Turbo بسقف بانوراما كامل
اعتمادية عالية وأداء قوي وإعادة بيع ممتازة

حالة ممتازة جدًا مثل الزيرو
فابريكة بالكامل برا وجوا صيانات توكيل



عربية مختلفة ومميزة عن أي توسان في السوق من حيث الشكل الجديد والحالة والعداد والسعر

تصميم جديد كليًا وشكل رياضي شيك جدًا



تفاصيل السيارة

النوع 2022 Hyundai Tucson NX4
الفئة Modern Turbo الفئة الثالثة بضمان الوكيل
فابريكة بالكامل برا وجوا
ناقل الحركة أوتوماتيك
موتور 1600 تربو قوي وموفر
عداد 76000 كم
صيانات توكيل
كاوتش جديد



كماليات الفئة

راحة فخامة تكنولوجيا

سقف بانوراما كامل
بصمة تشغيل Start Engine
Keyless Entry
Drive Mode
ثبات إلكتروني ESP
تكييف تاتش Dual Zone
تكييف خلفي
شاحن وايرلس
مخارج USB و 12V
شاشة وسطية كبيرة الطابلوه الجديد
كاميرا خلفية

بلوتوث USB

جنوط 18 سبور لونين
شكمان دوال
Stability Control
Auto Hold
طارة جلد مالتي فانكشن مثبت سرعة
6 Airbags
حساسات أمامي وخلفي
حساسات نور
حساسات مطر
مرايات كهرباء ضم
إشارات مرايات
فوانيس LED
فرامل ABS
شيفتات بالطارة
عدادات ديجيتال



سيارة عملية جدًا وشكلها جديد كليًا ومميزة عن الشكل القديم

مناسبة للي عايز عربية حديثة اعتمادية شكل جديد حالة ممتازة فابريكة وعدد قليل



طرق الدفع

كاش
تقسيط متاح



متاح سيارات زيرو وكسر زيرو



للاستفسار

01282303333

اتصال
01008886441
01000507444

Address
24 B Anwar Elmofty St Behind Tiba Mall Nasr City

RADWAN MOTORS",2026-04-27
hyundai,Hyundai Avante 2013,2013,0 KM,Automatic,Gas,"700,000","عربية النترا افانتي MD 2013 بصمه بره وجوة ٤ اير باج 
تحكم طاره فتحه سقف 
مرايات ضم ٥ جنط سخانات خلفي وامامي 
رشة بعض مرمات",2026-04-27
hyundai,Hyundai Elantra 2026,2026,0 KM,Automatic,Gas,"1,280,000","هيونداي النترا  AD زيرو موديل ٢٠٢٦
استلام فوري  فئه الثالثه فتحه سقف 
يوجد أنظمة تقسيط  شركات وبنك
للاستعلام ٠١٠٠٣٨٠٤٩٢٨",2026-04-27
hyundai,Hyundai Tucson GDI 2026,2026,0 KM,Automatic,Gas,"1,800,000",,
hyundai,Hyundai Elantra 2019,2019,"125,000 KM",Automatic,Gas,"825,000","Hyundai Elantra
2019
125 الف كيلو
راشه حزام نضافه الباقي فبريكا
تاني فئه 
كل الصيانات معموله لا تحتاج الي اي مصاريف
1.6 CC
فتحه سقف ومرايات ضم وجنط سبورت",2026-04-27
hyundai,Hyundai Getz 2007,2007,"180,000 KM",Automatic,Gas,"400,000",جيتز ٢٠٠٧ اوتوماتيك لا تحتاج مصروف رخصة سنه و سنتين شباك راشه برا ماعدا سقف فبريكا دواخل بالكامل,2026-04-27
hyundai,Hyundai Verna 2012,2012,0 KM,Manual,Gas,"335,000","هيونداي فيرنا ٢٠١٢ 
مرور دمياط الجديدة 
منوال رخصة سنة ونص ومفيش فيها دواخل رشه برا ما عدا السقف 
حالة ممتازة جدا
مطلوب ٣٣٥ الف
التواصل واتس علي رقم 01011874887",2026-04-27
hyundai,Hyundai Elantra 2015,2015,"110,000 KM",Automatic,Gas,"865,000","هيونداي الينترا Md 
موديل 2015
اعلي فئه 
فبريكا بالكامل 
حاله نادره 
استلام فوري بأقل المقدمات تبدأ من 10% وفوائد تبدأ من 13% 
وكاش باك يصل ل 40 الف 

ومتاح اكتر من 60 عربيه بموديلات واسعار مختلفه 

زيرو وكسر زيرو ومستعمل 

ومتاح استيراد جميع انواع السيارات زيرو اول مالك 

 واستعمال خارج كسر زيرو 
 
سيب رقم تليفون حضرتك نتواصل معاك 
. . .",2026-04-27
hyundai,Hyundai Santamo 2001,2001,"120,000 KM",Automatic,Gas,"500,000","الفئه الاعلى البلاس
فابريكة بالكامل
٢٠٠٠ سى سى اوتوماتيك
١٢٠٠٠٠كم فقط
حاله فوق الممتازه
جنوط ١٦
كاوتش جديد
بطاريه جديده
رخصه سنتين
لا تحتاج أى مصروف",2026-04-27
hyundai,Hyundai I20 2022,2022,"80,000 KM",Automatic,Gas,"770,000","السياره بها 
٤ فرد كاوتش جديد
بطاريه جديده
صيانات توكيل
الفئة الأولى
زجاج فاميه
رخصه سنه ونص مرور مصر الجديده",2026-04-27
hyundai,Hyundai Creta 2017,2017,"200,000 KM",Automatic,Gas,"750,000",هيونداي كريتا ٢٠١٧ عداد ٢٠٠ الف فابريكا بالكامل ماعدا باب السواق,2026-04-27
hyundai,Hyundai Verna 2016,2016,"550,000 KM",Manual,Natural Gas,"6,666,666",سياره 2016 تاكسي اجره رشه بره كله دواخل فضي مش محتاجه اي مصروف 01033190063,2026-04-27
hyundai,Hyundai Accent 2010,2010,"490,000 KM",Manual,Gas,"320,000","هيونداي نيو أكسنت 2010 - مانيوال (أداء ممتاز وجاهزة للسفر) 🚗
​المواصفات الأساسية:
​الموديل: 2010.
​الرخصة: سارية لمدة 3 سنوات (حتى يناير 2029) - توفير كبير في مصاريف التسجيل.
​ناقل الحركة: مانيوال.
​الكماليات: تكييف كفاءة عالية، باور، سنتر لوك، زجاج كهرباء، جنوط سبور.
​الوضع الفني والميكانيكي:
​المحرك: حالة الموتور والفتيس ممتازة جداً، سحب قوي على الطريق، حرارة مستقرة تماماً، ولا يوجد أي استهلاك أو نقص في الزيت (متاح فيديو للمحرك وهو داير يوضح نعومة الصوت وانتظامه).
​العفشة: متجددة بالكامل، العربية متماسكة جداً ومصروف عليها بانتظام.
​الحوض: نظيف وناشف تماماً من أي ترشيحات زيت.
​العداد: 490 ألف كم (أغلبهم سفر وطرق مفتوحة، والحالة الميكانيكية الفعلية تضاهي حالات عداد أقل بكثير).
​حالة الجسم (بكل شفافية):
​الدهان: رشة خارجي بالكامل للنظافة والشكل العام.
​الدواخل: فبريكا بالكامل، مع وجود معالجة فنية احترافية في القائم الخلفي (خبطة قديمة) لا تؤثر نهائياً على أساسيات العربية أو اتزانها على السرعات.
​الصالون: نظيف ومحافظ عليه، وكل الوظائف الكهربائية تعمل بكفاءة.
​💰 السعر: 320,000 جنيه (قابل للتفاوض البسيط جداً وقت المعاينة).
📍 المعاينة: الخانكة (نرحب بإحضار فني للفحص لضمان الجدية).
📞 للتواصل: [ضع رقم تليفونك هنا]",2026-04-27
hyundai,Hyundai Accent HCI 2022,2022,"51,999 KM",Automatic,Diesel,"750,000",فابريكا برة وجوة عداد 52000,2026-04-27
hyundai,Hyundai Elantra 1994,1994,"299,999 KM",Automatic,Diesel,"170,000",هيونداي إلنترا خليجي فبريكا دواخل بالكامل و راشة خارجي نضافة ما عدا السقف ورنيش فقط موديل ١٩٩٤ كاملة اوتوماتيك عداد ٣٠٠ شرعي رخصة ٤ شهور وسنتين شباك مكنة وفتيس تمام بدون مشاكل او أعطال مرايات وازاز وشنطة كهربا شغالين بوضع بلادها بدون تعديل شاشة وطقم صوت محترم صالون جلد وتحت منه صالون جلد تاني حفاظا علي كسوة الفبريكا زيرو طقم كاوتش كسر زيرو وبطارية ومارش جداد إضاءة ليد أبيض وكل اللمبات والعدادات تعمل بكفاءة بدون أعطال,2026-04-27
hyundai,Hyundai Avante 2004,2004,"280,000 KM",Automatic,Gas,"400,000",افانتى xd 2004 كامله فتحه سقف كانت معاقين وفكه حظر رخصه سنتين ونص مرور حلوان السياره باسمى لا يوجد توكيلات رش بره دواخل فبريكه معادا الشنطه معفره الشنطه كان بها حادث بالخلف واتعمل ولا يوجد بها اى قطعيات وجاهز للكشف فى اى مكان ويوجد تفاوض عند الجديه,2026-04-27
hyundai,Hyundai Elantra HD 2010,2010,"450,000 KM",Automatic,Gas,"440,000","مرور 6 اكتوبر رخصة لحد شهر 11/2026
1 ايرباج
السيارة راشة بالكامل 
بها دواخل بسيطة 
وتم الفحص و الترخيص اكتر من مرة ولا يوجد مشكلة 
فابريكا شنطة وحوض 
تكييف شغال كويس",2026-04-26
hyundai,Hyundai Accent RB 2015,2015,"123,000 KM",Automatic,Gas,"550,000",اربع فرد جديدة و ليسه مغير زيت,2026-04-26
kia,Kia Sorento 2024,2024,"14,000 KM",Automatic,Gas,"2,770,000","Kia Sorento 2024 Gravity — Top Full Option 
وارد كوريا | ماشية 14,000 كم فقط | حالة شبه زيرو
لو بتدور على SUV فخمة + أعلى تجهيز + تصميم مختلف…
يبقى العربية دي صفقة قوية جداً 
 أعلى فئة (Gravity):
 • بانوراما كاملة
 • فرش جلد فاخر (تسخين + تبريد + كهرباء + ميموري)
 • Head-Up Display
 • شاشة كبيرة + عدادات ديجيتال
 • نظام صوت Premium
 • Apple CarPlay / Android Auto
 أمان متكامل:
 • رادار + مثبت سرعة ذكي
 • الحفاظ على المسار
 • تحذير تصادم
 • Blind Spot
 • كاميرات 360° + حساسات
 تكنولوجيا وأداء:
 • بصمة تشغيل + دخول ذكي
 • أوضاع قيادة
 • باب شنطة كهرباء
 • إضاءة LED كاملة",2026-04-27
kia,Kia Carnival 2024,2024,0 KM,Automatic,Gas,"3,350,000",كرنفال 2024 كامله فل اوبشن,2026-04-22
kia,Kia Carnival 2025,2025,"4,000 KM",Automatic,Gas,"3,150,000","Kia Carnival 2025 Full Option – Korean Import 

كيا كرنفال موديل 2025 أعلى فئة، وارد كوريا، زيرو عداد فقط 4000 كم، سيارة عائلية فاخرة 9 مقاعد بتجهيزات كاملة جداً ومساحة ضخمة ورفاهية عالية. 
* موديل 2025 أحدث شكل
* وارد كوريا بالكامل
* عداد 4000 كم فقط – شبه زيرو
* أعلى فئة Full Option
* 9 مقاعد (3 صفوف) واسعة ومريحة
* تصميم فاخر + تجهيزات Premium
* شاشات خلفية في المقاعد Rear Entertainment Screens
* شاشة وسطية كبيرة Touch Display
* شاشة عدادات ديجيتال حديثة
* Apple CarPlay & Android Auto
* كاميرا 360° Surround View
* حساسات أمامية وخلفية
* نظام ركن ذكي Auto Parking
* كراسي كهرباء بالكامل
* تسخين وتبريد المقاعد الأمامية
* فرش جلد فاخر Premium Quality
* كسوة داخلية Carbon Fiber ديكورات رياضية
* تكييف أوتوماتيك Multi Zone + فتحات خلفية
* شاحن USB لكل صف
* سقف بانوراما Panoramic Sunroof
* Ambient Light إضاءة داخلية فاخرة
* مرايات ضم كهرباء
* تشغيل بصمة + دخول ذكي Smart Key
* باب شنطة كهربائي
* نظام أمان كامل (Blind Spot – Lane Assist – Front Collision Warning)
* مثبت سرعة ذكي Adaptive Cruise Control
* نظام ثبات إلكتروني ESP + ABS
* حساسات حركة محيطية كاملة
* نظام Hybrid اقتصادي في بعض النسخ حسب السوق
* قيادة مريحة وثبات عالي جداً على الطرق السريعة
* عزل صوت ممتاز ومساحة شنطة ضخمة جداً
السيارة تعتبر من أقوى وأفخم سيارات العائلات في فئتها، مناسبة جداً للسفر والمشاوير الطويلة مع راحة وفخامة عالية وتجهيزات شبه VIP.",2026-04-23
